"","ProjectID","AssetID","Jurisdiction","DataFormat","Institutions","URL","Notes","Contact","Email","ProjFocus","PhysFocus","BioFocus","InstiType","AssetType","StudyType","TidalExp","EcoType","Latitude","Longitude","LatitudeEnd","LongitudeEnd","Depth","DepthMin","DepthMinBin","DepthMax","DepthMaxBin","MeasType","Meas/Yr","MeasFreq","MeasPeriod","ProgDur","YearSamp","StartYr","EndYr","Ongoing","Frequency","DiscSWpCO2","ATMpCO2","DiscSWpH","DiscTA","DiscDIC","SatState","DiscDO","isSWpCO2","isSWpH","isDIC","isDO","CalcParams","Methods","Instruments","Temperature","Salinity","Pressure","Turbidity","DOC","OtherPhys","Nutrients","Chlorophyll","Nitrate","Ammonium","Phosphate","Silicate","Iron","BioSamples","BioAbund","BioAdapt","BioBiomass","BioCalc","BioComm","BioDistr","BioDiv","BioEvol","BioFoodweb","BioGrowthRate","BioPhotosyn","BioRecr","BioSurvival","BioMovmnt","BioBehavior","OtherBio","OAHFocus","ISCarbPmtr","DiscCarbPmtr"
"484","2007 West Coast OA Cruise","WCOA2007 - 7-55","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",38.33,-123.54,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"485","Rockfish Recruitment and Ecosystem Assessment Survey","Farallones Outside_162","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19370",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",37.88333333,-123.5,NA,NA,NA,NA,"surface","1328",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 75","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"486","CalCOFI","calcofi_stn100.0_ln83.3","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",32.2451,-123.4923,NA,NA,NA,NA,"surface","4145 m","> 100m","spot",4,"Quarterly","spring, summer, fall, winter (standard 75 station survey)","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,"Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"487","CalCOFI","calcofi_stn70.0_ln66.7","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",36.1203,-123.4857,NA,NA,NA,NA,"surface","3581 m","> 100m","spot",4,"Quarterly","winter, spring only","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"No","Yes","No","No","No","No","No","Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"488","Rockfish Recruitment and Ecosystem Assessment Survey","Point Reyes_171","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19374",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",38.16666667,-123.4833333,NA,NA,NA,NA,"surface","400",NA,"spot",1,"Annual","May - mid June; Spring","1","2016 - Present","Resumed sampling in 2002","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 79","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"489","2011 West Coast OA Cruise","WCOA2011 - 10-71","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.67,-123.48,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"490","2012 West Coast OA Cruise","WCOA2012 - 14-77","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123468.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.67,-123.48,NA,NA,NA,NA,"surface","51",">60m","spot",0.6667,"Once",NA,"1","2012","2012","2012","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"491","2013 West Coast OA Cruise","WCOA2013 - 10-133","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.67,-123.48,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"492","2013 West Coast OA Cruise","WCOA2013 - 10-133","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.67,-123.48,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"493","LCEP Estuary Monitoring Program","Welch YSI","Oregon","point","Oregon Health & Science University",NA,NA,"Joe Needoba;Catherine Corbett","needobaj@ohsu.edu;Catherine Corbett <ccorbett@estuarypartnership.org>","Physical/Biogeochemical","Estuarine Environmental Monitoring",NA,"Academic","Shoreside Sensor","in situ","No","Estuarine",46.255,-123.479,NA,NA,"1","1",">surface","1","5m","continuous",1460,"< 6 hours","Year-Round","6","2011-2016","2011","Present","Yes",NA,"No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"monthly field sampling/in situ sensor","YSI sonde (6920V2)","Yes","Yes","Yes","Yes","No",NA,NA,"Yes","Yes","Yes","Yes","Yes","No","Phytoplankton; Zooplankton; Fish","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"494","2007 West Coast OA Cruise","WCOA2007 - 7-56","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",38.4,-123.4,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"495","Rockfish Recruitment and Ecosystem Assessment Survey","Fort Ross_453","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19397",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",38.46666667,-123.3866699,NA,NA,NA,NA,"surface","115",NA,"spot",1,"Annual","May - mid June; Spring","13","2004 - Present","2004","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 102","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"496","Rockfish Recruitment and Ecosystem Assessment Survey","Point Reyes_170","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19373",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",38.16666667,-123.3666667,NA,NA,NA,NA,"surface","183",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 78","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"497","CalCOFI","calcofi_stn80.0_ln73.3","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",34.6438,-123.3644,NA,NA,NA,NA,"surface","4164 m","> 100m","spot",4,"Quarterly","winter, spring only","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"No","Yes","No","No","No","No","No","Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"498","LCEP Estuary Monitoring Program","Whites YSI","Oregon","point","Oregon Health & Science University",NA,NA,"Joe Needoba;Catherine Corbett","needobaj@ohsu.edu;Catherine Corbett <ccorbett@estuarypartnership.org>","Physical/Biogeochemical","Estuarine Environmental Monitoring",NA,"Academic","Shoreside Sensor","in situ","No","Estuarine",46.16,-123.34,NA,NA,"1","1",">surface","1","5m","continuous",1460,"< 6 hours","Year-Round","6","2011-2016","2011","Present","Yes",NA,"No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"monthly field sampling/in situ sensor","YSI sonde (6920V2)","Yes","Yes","Yes","Yes","No",NA,NA,"Yes","Yes","Yes","Yes","Yes","No","Phytoplankton; Zooplankton; Fish","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"499","CalCOFI","calcofi_stn110.0_ln90.0","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",30.7513,-123.3316,NA,NA,NA,NA,"surface","4017 m","> 100m","spot",4,"Quarterly","spring, summer, fall, winter (standard 75 station survey)","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,"Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"500","2011 West Coast OA Cruise","WCOA2011 - 10-70","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.75,-123.32,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"501","Rockfish Recruitment and Ecosystem Assessment Survey","Farallones Outside_160","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19369",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",37.88333333,-123.3166667,NA,NA,NA,NA,"surface","91",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 74","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"502","2012 West Coast OA Cruise","WCOA2012 - 14-78","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123468.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.75,-123.31,NA,NA,NA,NA,"surface","51",">60m","spot",0.6667,"Once",NA,"1","2012","2012","2012","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"503","2013 West Coast OA Cruise","WCOA2013 - 10-116","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.75,-123.31,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"504","2011 West Coast OA Cruise","WCOA2011 - 10-69","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.76,-123.28,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"505","2013 West Coast OA Cruise","WCOA2013 - 10-117","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.76,-123.27,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"506","2012 West Coast OA Cruise","WCOA2012 - 14-79","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123468.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",37.77,-123.26,NA,NA,NA,NA,"surface","51",">60m","spot",0.6667,"Once",NA,"1","2012","2012","2012","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"507","2007 West Coast OA Cruise","WCOA2007 - 7-57","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",38.47,-123.25,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"508","Rockfish Recruitment and Ecosystem Assessment Survey","Fort Ross_183","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19376",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",38.46666667,-123.2333333,NA,NA,NA,NA,"surface","53",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 81","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"509","CalCOFI","calcofi_stn90.0_ln80.0","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",33.15,-123.221,NA,NA,NA,NA,"surface","4229 m","> 100m","spot",4,"Quarterly","spring, summer, fall, winter (standard 75 station survey)","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","pH; pCO2","CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,"Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,2
"510","Rockfish Recruitment and Ecosystem Assessment Survey","Farallones Outside_154","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19367",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",37.65833333,-123.2083333,NA,NA,NA,NA,"surface","1301",NA,"spot",1,"Annual","May - mid June; Spring","30","1987 - Present","1987","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 72","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"511","CalCOFI","calcofi_stn60.0_ln63.3","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",37.0425,-123.195,NA,NA,NA,NA,"surface","2566 m","> 100m","spot",4,"Quarterly","winter, spring only","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"No","Yes","No","No","No","No","No","Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
